ID,Name,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
265819,J. Quiñónez,https://cdn.sofifa.net/players/265/819/22_60.png,,Ecuador,63,70,9 de Octubre,https://cdn.sofifa.net/teams/115487/30.png,€900K,€500,1500
265821,E. García,https://cdn.sofifa.net/players/265/821/22_60.png,,Argentina,59,69,San Lorenzo de Almagro,https://cdn.sofifa.net/teams/1013/30.png,€500K,€2K,1473
265822,E. Herrera,https://cdn.sofifa.net/players/265/822/22_60.png,,Argentina,59,71,San Lorenzo de Almagro,https://cdn.sofifa.net/teams/1013/30.png,€500K,€600,1487
265823,E. Barrios,https://cdn.sofifa.net/players/265/823/22_60.png,,Argentina,65,70,Ayacucho,https://cdn.sofifa.net/teams/114512/30.png,€1.1M,€500,1776
265828,I. Quispe,https://cdn.sofifa.net/players/265/828/22_60.png,,Peru,61,68,Sport Boys,https://cdn.sofifa.net/teams/111016/30.png,€575K,€500,960
265829,E. Weir,https://cdn.sofifa.net/players/265/829/22_60.png,,Republic of Ireland,57,63,Drogheda United,https://cdn.sofifa.net/teams/1572/30.png,€250K,€500,1557
265987,L. Bendel,https://cdn.sofifa.net/players/265/987/22_60.png,,Germany,57,70,Hallescher FC,https://cdn.sofifa.net/teams/110482/30.png,€325K,€500,1068
265989,D. Gifford,https://cdn.sofifa.net/players/265/989/22_60.png,,England,50,68,Portsmouth,https://cdn.sofifa.net/teams/1790/30.png,€120K,€500,1289
265990,K. Wingralek,https://cdn.sofifa.net/players/265/990/22_60.png,,Poland,52,66,Górnik Zabrze,https://cdn.sofifa.net/teams/420/30.png,€170K,€500,1167
265991,J. Edwards,https://cdn.sofifa.net/players/265/991/22_60.png,,England,50,64,Oldham Athletic,https://cdn.sofifa.net/teams/1920/30.png,€110K,€500,1423
265992,H. Lewis,https://cdn.sofifa.net/players/265/992/22_60.png,,England,52,70,Scunthorpe United,https://cdn.sofifa.net/teams/1949/30.png,€200K,€500,1376
266000,T. Gaal,https://cdn.sofifa.net/players/266/000/22_60.png,,Germany,60,72,Borussia Mönchengladbach,https://cdn.sofifa.net/teams/23/30.png,€550K,€3K,1474
266001,B. Attree,https://cdn.sofifa.net/players/266/001/22_60.png,,England,53,63,Harrogate Town,https://cdn.sofifa.net/teams/112222/30.png,€180K,€500,1241
266002,K. Plumley,https://cdn.sofifa.net/players/266/002/22_60.png,,England,52,64,Oxford United,https://cdn.sofifa.net/teams/1951/30.png,€160K,€500,843
266003,E. Brearey,https://cdn.sofifa.net/players/266/003/22_60.png,,England,50,63,Oxford United,https://cdn.sofifa.net/teams/1951/30.png,€90K,€500,795
266006,G. Bendrik,https://cdn.sofifa.net/players/266/006/22_60.png,,Sweden,50,65,Varbergs BoIS FC,https://cdn.sofifa.net/teams/113743/30.png,€110K,€500,1433
266007,D. Bendrik,https://cdn.sofifa.net/players/266/007/22_60.png,,Sweden,53,70,Varbergs BoIS FC,https://cdn.sofifa.net/teams/113743/30.png,€230K,€500,1410
266008,E. Mero,https://cdn.sofifa.net/players/266/008/22_60.png,,Ecuador,65,71,Delfín Sporting Club,https://cdn.sofifa.net/teams/114580/30.png,€1.1M,€500,1748
266009,B. Egüez,https://cdn.sofifa.net/players/266/009/22_60.png,,Bolivia,63,63,Club Deportivo Guabirá,https://cdn.sofifa.net/teams/114600/30.png,€475K,€500,1692
266010,G. de Regt,https://cdn.sofifa.net/players/266/010/22_60.png,,Netherlands,59,76,Vitesse,https://cdn.sofifa.net/teams/1909/30.png,€575K,€1K,1456
266011,T. Rossmann,https://cdn.sofifa.net/players/266/011/22_60.png,,Germany,54,72,Karlsruher SC,https://cdn.sofifa.net/teams/1832/30.png,€275K,€500,1377
266012,S. Marino,https://cdn.sofifa.net/players/266/012/22_60.png,,Italy,55,73,Karlsruher SC,https://cdn.sofifa.net/teams/1832/30.png,€325K,€500,1329
266013,O. Moffat,https://cdn.sofifa.net/players/266/013/22_60.png,,Scotland,62,79,Celtic,https://cdn.sofifa.net/teams/78/30.png,€1M,€6K,1569
266016,F. Kitsos,https://cdn.sofifa.net/players/266/016/22_60.png,,Greece,63,74,Olympiacos CFP,https://cdn.sofifa.net/teams/280/30.png,€1M,€500,1668
266017,W. Iwashita,https://cdn.sofifa.net/players/266/017/22_60.png,,Japan,64,69,Kashiwa Reysol,https://cdn.sofifa.net/teams/101145/30.png,€850K,€2K,1573
266018,K. Mori,https://cdn.sofifa.net/players/266/018/22_60.png,,Japan,56,66,Kashiwa Reysol,https://cdn.sofifa.net/teams/101145/30.png,€325K,€2K,1297
266019,O. Cochrane,https://cdn.sofifa.net/players/266/019/22_60.png,,England,52,66,Stevenage,https://cdn.sofifa.net/teams/361/30.png,€170K,€500,1345
266021,E. Erdoğan,https://cdn.sofifa.net/players/266/021/22_60.png,,Turkey,61,70,Altay SK,https://cdn.sofifa.net/teams/101006/30.png,€725K,€2K,1616
266026,Manu Rico,https://cdn.sofifa.net/players/266/026/22_60.png,,Spain,61,75,SD Huesca,https://cdn.sofifa.net/teams/110839/30.png,€750K,€750,1538
266033,D. Edelman,https://cdn.sofifa.net/players/266/033/22_60.png,,United States,56,72,New York Red Bulls,https://cdn.sofifa.net/teams/689/30.png,€350K,€500,1481
266036,D. Robles,https://cdn.sofifa.net/players/266/036/22_60.png,,Paraguay,67,67,Club Deportivo Guabirá,https://cdn.sofifa.net/teams/114600/30.png,€850K,€500,1555
266038,N. Petkevicius,https://cdn.sofifa.net/players/266/038/22_60.png,,Lithuania,62,70,Royal Charleroi S.C.,https://cdn.sofifa.net/teams/670/30.png,€900K,€2K,1587
266040,Y. Kumamoto,https://cdn.sofifa.net/players/266/040/22_60.png,,Japan,60,63,Avispa Fukuoka,https://cdn.sofifa.net/teams/113186/30.png,€300K,€750,1392
266041,L. Koleosho,https://cdn.sofifa.net/players/266/041/22_60.png,,Canada,60,80,RCD Espanyol de Barcelona,https://cdn.sofifa.net/teams/452/30.png,€675K,€500,1441
266050,J. Ceesay,https://cdn.sofifa.net/players/266/050/22_60.png,,Sweden,58,74,AIK,https://cdn.sofifa.net/teams/433/30.png,€525K,€800,1525
265631,P. Kusztal,https://cdn.sofifa.net/players/265/631/22_60.png,,Poland,53,72,Zagłębie Lubin,https://cdn.sofifa.net/teams/110749/30.png,€240K,€600,1355
265634,Q. Bartley,https://cdn.sofifa.net/players/265/634/22_60.png,,England,52,64,AFC Wimbledon,https://cdn.sofifa.net/teams/112259/30.png,€180K,€500,1349
265637,Cho Jae Hun,https://cdn.sofifa.net/players/265/637/22_60.png,,Korea Republic,50,66,Pohang Steelers,https://cdn.sofifa.net/teams/1474/30.png,€120K,€500,1245
265638,B. Kaninda,https://cdn.sofifa.net/players/265/638/22_60.png,,England,53,67,Shrewsbury Town,https://cdn.sofifa.net/teams/127/30.png,€200K,€500,1267
265639,K. Craig,https://cdn.sofifa.net/players/265/639/22_60.png,,England,51,63,Shrewsbury Town,https://cdn.sofifa.net/teams/127/30.png,€130K,€500,1298
265640,J. Brea,https://cdn.sofifa.net/players/265/640/22_60.png,,Argentina,64,75,Club Atlético Sarmiento,https://cdn.sofifa.net/teams/112713/30.png,€1.3M,€2K,1540
265641,G. Sosa,https://cdn.sofifa.net/players/265/641/22_60.png,,Argentina,70,70,Mazatlán Futbol Club,https://cdn.sofifa.net/teams/114899/30.png,€1.3M,€9K,1559
265643,E. Krahn,https://cdn.sofifa.net/players/265/643/22_60.png,,Germany,59,75,Hamburger SV,https://cdn.sofifa.net/teams/28/30.png,€525K,€500,1512
265645,K. Abrefa,https://cdn.sofifa.net/players/265/645/22_60.png,,England,56,73,Reading,https://cdn.sofifa.net/teams/1793/30.png,€350K,€500,1376
265646,Álvaro Ramalho,https://cdn.sofifa.net/players/265/646/22_60.png,,Portugal,59,65,Belenenses SAD,https://cdn.sofifa.net/teams/1889/30.png,€300K,€800,908
265648,André Lopes,https://cdn.sofifa.net/players/265/648/22_60.png,,Portugal,61,70,Belenenses SAD,https://cdn.sofifa.net/teams/1889/30.png,€675K,€650,1457
265651,L. Calodat,https://cdn.sofifa.net/players/265/651/22_60.png,,France,62,75,AS Saint-Étienne,https://cdn.sofifa.net/teams/1819/30.png,€900K,€3K,1708
265655,T. Kuleya,https://cdn.sofifa.net/players/265/655/22_60.png,,England,55,68,Doncaster Rovers,https://cdn.sofifa.net/teams/142/30.png,€300K,€500,1386
265658,E. King,https://cdn.sofifa.net/players/265/658/22_60.png,,Wales,53,70,Cardiff City,https://cdn.sofifa.net/teams/1961/30.png,€240K,€2K,1479
265659,M. Singh,https://cdn.sofifa.net/players/265/659/22_60.png,,India,51,62,NorthEast United FC,https://cdn.sofifa.net/teams/113040/30.png,€130K,€500,1309
265660,Roger Martínez,https://cdn.sofifa.net/players/265/660/22_60.png,,Spain,63,80,RCD Espanyol de Barcelona,https://cdn.sofifa.net/teams/452/30.png,€1.2M,€500,1716
265662,L. Becerra,https://cdn.sofifa.net/players/265/662/22_60.png,,Ecuador,62,69,Delfín Sporting Club,https://cdn.sofifa.net/teams/114580/30.png,€750K,€500,1672
265667,J. Alman,https://cdn.sofifa.net/players/265/667/22_60.png,,Ecuador,67,68,Delfín Sporting Club,https://cdn.sofifa.net/teams/114580/30.png,€1.2M,€500,1797
265668,C. García,https://cdn.sofifa.net/players/265/668/22_60.png,,Ecuador,62,72,Delfín Sporting Club,https://cdn.sofifa.net/teams/114580/30.png,€800K,€500,1636
265669,J. Mills,https://cdn.sofifa.net/players/265/669/22_60.png,,Republic of Ireland,54,70,Hull City,https://cdn.sofifa.net/teams/1952/30.png,€250K,€500,1247
265671,Dani Tasende,https://cdn.sofifa.net/players/265/671/22_60.png,,Spain,62,72,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€825K,€3K,1565
265672,A. Freitag,https://cdn.sofifa.net/players/265/672/22_60.png,,Germany,52,59,TSV 1860 München,https://cdn.sofifa.net/teams/33/30.png,€160K,€600,1422
265675,J. Camargo,https://cdn.sofifa.net/players/265/675/22_60.png,,Venezuela,67,72,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€1.2M,€500,1025
265676,D. Rodríguez,https://cdn.sofifa.net/players/265/676/22_60.png,,Venezuela,64,64,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€130K,€500,1664
265677,F. Uviedo,https://cdn.sofifa.net/players/265/677/22_60.png,,Venezuela,66,69,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€1M,€500,1718
265679,J. Osorio,https://cdn.sofifa.net/players/265/679/22_60.png,,Venezuela,65,65,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€575K,€500,1586
265682,A. Benediktsson,https://cdn.sofifa.net/players/265/682/22_60.png,,Iceland,56,70,IFK Göteborg,https://cdn.sofifa.net/teams/319/30.png,€300K,€500,874
265683,N. Figueroa,https://cdn.sofifa.net/players/265/683/22_60.png,,Peru,62,76,FBC Melgar,https://cdn.sofifa.net/teams/111334/30.png,€950K,€500,1529
265689,Y. Diaby,https://cdn.sofifa.net/players/265/689/22_60.png,,France,62,70,Clermont Foot 63,https://cdn.sofifa.net/teams/1815/30.png,€875K,€3K,1589
265692,B. Brevik,https://cdn.sofifa.net/players/265/692/22_60.png,,Norway,52,72,Kristiansund BK,https://cdn.sofifa.net/teams/113459/30.png,€210K,€500,1239
265693,J. Kiwior,https://cdn.sofifa.net/players/265/693/22_60.png,,Poland,65,76,Spezia,https://cdn.sofifa.net/teams/110741/30.png,€1.5M,€3K,1585
265694,C. Sze,https://cdn.sofifa.net/players/265/694/22_60.png,,England,52,66,Wigan Athletic,https://cdn.sofifa.net/teams/1917/30.png,€180K,€500,1328
265696,O. Rosengren,https://cdn.sofifa.net/players/265/696/22_60.png,,Sweden,56,75,Mjällby AIF,https://cdn.sofifa.net/teams/112072/30.png,€350K,€500,1545
265697,M. Henry,https://cdn.sofifa.net/players/265/697/22_60.png,,England,52,67,Bolton Wanderers,https://cdn.sofifa.net/teams/4/30.png,€180K,€500,1316
265698,A. Pettifer,https://cdn.sofifa.net/players/265/698/22_60.png,,England,51,65,Bolton Wanderers,https://cdn.sofifa.net/teams/4/30.png,€130K,€500,1386
265699,M. Tweedley,https://cdn.sofifa.net/players/265/699/22_60.png,,England,50,73,Bolton Wanderers,https://cdn.sofifa.net/teams/4/30.png,€150K,€500,1394
265700,M. Conway,https://cdn.sofifa.net/players/265/700/22_60.png,,England,52,65,Bolton Wanderers,https://cdn.sofifa.net/teams/4/30.png,€170K,€500,1308
265701,V. Sejk,https://cdn.sofifa.net/players/265/701/22_60.png,,Czech Republic,61,73,AC Sparta Praha,https://cdn.sofifa.net/teams/267/30.png,€775K,€500,1478
265702,A. Jipa,https://cdn.sofifa.net/players/265/702/22_60.png,,Romania,50,59,AFC Chindia Târgoviște,https://cdn.sofifa.net/teams/113387/30.png,€100K,€700,1421
265704,W. González,https://cdn.sofifa.net/players/265/704/22_60.png,,Colombia,68,68,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€1.3M,€500,1800
265707,M. Cangá,https://cdn.sofifa.net/players/265/707/22_60.png,,Ecuador,66,66,9 de Octubre,https://cdn.sofifa.net/teams/115487/30.png,€600K,€500,1759
265708,G. Colmenárez,https://cdn.sofifa.net/players/265/708/22_60.png,,Venezuela,64,78,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€1.3M,€500,1731
265709,C. Magallán,https://cdn.sofifa.net/players/265/709/22_60.png,,Venezuela,67,71,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€1.5M,€500,1773
265710,A. Peláez,https://cdn.sofifa.net/players/265/710/22_60.png,,Colombia,68,68,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€1.2M,€500,1654
265711,J. Pérez,https://cdn.sofifa.net/players/265/711/22_60.png,,Venezuela,65,65,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€700K,€500,1701
265718,J. Alvarado,https://cdn.sofifa.net/players/265/718/22_60.png,,Venezuela,59,70,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€475K,€500,1609
265719,J. Carrasquel,https://cdn.sofifa.net/players/265/719/22_60.png,,Venezuela,66,66,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€850K,€500,1816
265720,O. Guerra,https://cdn.sofifa.net/players/265/720/22_60.png,,Venezuela,60,67,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€425K,€500,977
265721,M. Galezo,https://cdn.sofifa.net/players/265/721/22_60.png,,Venezuela,64,64,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€0,€500,1473
265722,J. Manzanilla,https://cdn.sofifa.net/players/265/722/22_60.png,,Venezuela,63,65,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€500K,€500,1515
265723,E. Meléndez,https://cdn.sofifa.net/players/265/723/22_60.png,,Venezuela,63,72,Hermanos Colmenarez,https://cdn.sofifa.net/teams/115694/30.png,€1M,€500,1779
265725,A. Barco,https://cdn.sofifa.net/players/265/725/22_60.png,,Peru,64,72,Club Universitario de Deportes,https://cdn.sofifa.net/teams/111014/30.png,€1.2M,€500,1726
265726,César Tárrega,https://cdn.sofifa.net/players/265/726/22_60.png,,Spain,61,76,Valencia CF,https://cdn.sofifa.net/teams/461/30.png,€725K,€2K,1493
265727,F. Martínez,https://cdn.sofifa.net/players/265/727/22_60.png,,Argentina,59,71,Arsenal de Sarandí,https://cdn.sofifa.net/teams/110394/30.png,€500K,€500,1452
265728,N. Funez,https://cdn.sofifa.net/players/265/728/22_60.png,,Argentina,59,71,Newell's Old Boys,https://cdn.sofifa.net/teams/110396/30.png,€550K,€2K,1376
265729,Monjonell,https://cdn.sofifa.net/players/265/729/22_60.png,,Spain,63,73,Girona FC,https://cdn.sofifa.net/teams/110062/30.png,€975K,€1K,1480
265730,Biel Farrés,https://cdn.sofifa.net/players/265/730/22_60.png,,Spain,61,74,Girona FC,https://cdn.sofifa.net/teams/110062/30.png,€725K,€1K,1487
265731,Suleiman Camara,https://cdn.sofifa.net/players/265/731/22_60.png,,Spain,61,73,Girona FC,https://cdn.sofifa.net/teams/110062/30.png,€800K,€2K,1574
265734,W. Kumado,https://cdn.sofifa.net/players/265/734/22_60.png,,Ghana,53,70,FC Nordsjælland,https://cdn.sofifa.net/teams/1788/30.png,€230K,€500,1356
265735,Y. Agnero,https://cdn.sofifa.net/players/265/735/22_60.png,,Côte d'Ivoire,50,69,FC Nordsjælland,https://cdn.sofifa.net/teams/1788/30.png,€120K,€750,1261
265491,C. Borja,https://cdn.sofifa.net/players/265/491/22_60.png,,Ecuador,60,67,Sociedad Deportiva Aucas,https://cdn.sofifa.net/teams/110987/30.png,€475K,€500,1648
265492,M. De La Cruz,https://cdn.sofifa.net/players/265/492/22_60.png,,Ecuador,59,76,LDU Quito,https://cdn.sofifa.net/teams/110986/30.png,€550K,€500,1621
265493,S. Valencia,https://cdn.sofifa.net/players/265/493/22_60.png,,Ecuador,59,74,LDU Quito,https://cdn.sofifa.net/teams/110986/30.png,€475K,€500,1425
265495,C. Gallardo,https://cdn.sofifa.net/players/265/495/22_60.png,,Ecuador,59,78,Barcelona Sporting Club,https://cdn.sofifa.net/teams/110981/30.png,€550K,€500,1469
265496,T. Roberts,https://cdn.sofifa.net/players/265/496/22_60.png,,England,53,76,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€300K,€2K,1444
265499,R. Acuña,https://cdn.sofifa.net/players/265/499/22_60.png,,Paraguay,61,61,General Caballero (JLM),https://cdn.sofifa.net/teams/116007/30.png,€325K,€500,1464
265500,M. Romero,https://cdn.sofifa.net/players/265/500/22_60.png,,Paraguay,65,66,General Caballero (JLM),https://cdn.sofifa.net/teams/116007/30.png,€675K,€500,1411
265502,J. Vera,https://cdn.sofifa.net/players/265/502/22_60.png,,Paraguay,64,64,General Caballero (JLM),https://cdn.sofifa.net/teams/116007/30.png,€550K,€500,1699
265503,T. Lezcano,https://cdn.sofifa.net/players/265/503/22_60.png,,Paraguay,63,63,General Caballero (JLM),https://cdn.sofifa.net/teams/116007/30.png,€425K,€500,1441
265507,W. Caicedo,https://cdn.sofifa.net/players/265/507/22_60.png,,Ecuador,66,66,9 de Octubre,https://cdn.sofifa.net/teams/115487/30.png,€875K,€500,1672
265508,E. Recalde,https://cdn.sofifa.net/players/265/508/22_60.png,,Ecuador,63,67,9 de Octubre,https://cdn.sofifa.net/teams/115487/30.png,€525K,€500,1053
265509,M. Lucas,https://cdn.sofifa.net/players/265/509/22_60.png,,Ecuador,65,65,9 de Octubre,https://cdn.sofifa.net/teams/115487/30.png,€625K,€500,1595
265511,E. Quinteros,https://cdn.sofifa.net/players/265/511/22_60.png,,Argentina,58,69,Godoy Cruz,https://cdn.sofifa.net/teams/111706/30.png,€425K,€1K,1522
265512,L. Soria,https://cdn.sofifa.net/players/265/512/22_60.png,,Argentina,58,80,Godoy Cruz,https://cdn.sofifa.net/teams/111706/30.png,€650K,€500,1406
265513,E. Breviglieri,https://cdn.sofifa.net/players/265/513/22_60.png,,France,55,69,Dijon FCO,https://cdn.sofifa.net/teams/110569/30.png,€250K,€500,872
265517,T. Cele,https://cdn.sofifa.net/players/265/517/22_60.png,,South Africa,62,66,Radomiak Radom,https://cdn.sofifa.net/teams/111088/30.png,€575K,€900,1660
265518,O. Fraulo,https://cdn.sofifa.net/players/265/518/22_60.png,,Denmark,55,72,FC Midtjylland,https://cdn.sofifa.net/teams/1516/30.png,€325K,€500,1619
265520,Unai Marrero,https://cdn.sofifa.net/players/265/520/22_60.png,,Spain,61,73,Real Sociedad B,https://cdn.sofifa.net/teams/110711/30.png,€675K,€500,866
265522,B. Terrell,https://cdn.sofifa.net/players/265/522/22_60.png,,England,51,71,AFC Bournemouth,https://cdn.sofifa.net/teams/1943/30.png,€140K,€500,813
265524,A. Keto-Diyawa,https://cdn.sofifa.net/players/265/524/22_60.png,,England,53,70,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€220K,€500,1443
265525,O. Hesketh,https://cdn.sofifa.net/players/265/525/22_60.png,,Wales,54,70,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€275K,€3K,1582
265526,G. Restes,https://cdn.sofifa.net/players/265/526/22_60.png,,France,53,76,Toulouse Football Club,https://cdn.sofifa.net/teams/1809/30.png,€275K,€500,891
265527,O. Tipton,https://cdn.sofifa.net/players/265/527/22_60.png,,England,52,67,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€170K,€500,1368
265528,L. Harkin,https://cdn.sofifa.net/players/265/528/22_60.png,,Northern Ireland,53,68,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€220K,€4K,1444
265529,J. Hodnett,https://cdn.sofifa.net/players/265/529/22_60.png,,England,50,65,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€110K,€3K,1479
265530,R. Jaramillo,https://cdn.sofifa.net/players/265/530/22_60.png,,Ecuador,66,71,9 de Octubre,https://cdn.sofifa.net/teams/115487/30.png,€1.2M,€500,1764
265531,L. Usca,https://cdn.sofifa.net/players/265/531/22_60.png,,Ecuador,60,65,9 de Octubre,https://cdn.sofifa.net/teams/115487/30.png,€300K,€500,934
265533,B. Collins,https://cdn.sofifa.net/players/265/533/22_60.png,,Australia,50,57,Western United FC,https://cdn.sofifa.net/teams/114023/30.png,€90K,€500,1183
265534,E. Matuta,https://cdn.sofifa.net/players/265/534/22_60.png,,Belgium,58,71,FC Groningen,https://cdn.sofifa.net/teams/1915/30.png,€450K,€850,1513
265535,R. Meissen,https://cdn.sofifa.net/players/265/535/22_60.png,,Netherlands,60,72,FC Utrecht,https://cdn.sofifa.net/teams/1903/30.png,€550K,€1K,1412
265538,Álvaro Santamaría,https://cdn.sofifa.net/players/265/538/22_60.png,,Spain,62,75,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,€950K,€1K,1524
265544,T. Le Bris,https://cdn.sofifa.net/players/265/544/22_60.png,,France,56,70,FC Lorient,https://cdn.sofifa.net/teams/217/30.png,€325K,€1K,1570
265545,B. Mouazan,https://cdn.sofifa.net/players/265/545/22_60.png,,France,59,69,FC Lorient,https://cdn.sofifa.net/teams/217/30.png,€450K,€1K,1562
265548,M. Dackers,https://cdn.sofifa.net/players/265/548/22_60.png,,Wales,54,71,Salford City,https://cdn.sofifa.net/teams/113926/30.png,€275K,€1K,1324
265552,D. Ouattara,https://cdn.sofifa.net/players/265/552/22_60.png,,Burkina Faso,62,72,FC Lorient,https://cdn.sofifa.net/teams/217/30.png,€875K,€2K,1475
265555,H. Lezcano,https://cdn.sofifa.net/players/265/555/22_60.png,,Paraguay,62,62,General Caballero (JLM),https://cdn.sofifa.net/teams/116007/30.png,€450K,€500,1551
265556,O. Barreto,https://cdn.sofifa.net/players/265/556/22_60.png,,Paraguay,65,65,General Caballero (JLM),https://cdn.sofifa.net/teams/116007/30.png,€725K,€500,1629
265558,T. Singh,https://cdn.sofifa.net/players/265/558/22_60.png,,India,51,56,Mumbai City FC,https://cdn.sofifa.net/teams/113300/30.png,€80K,€500,1401
265559,C. Horam,https://cdn.sofifa.net/players/265/559/22_60.png,,India,50,57,Mumbai City FC,https://cdn.sofifa.net/teams/113300/30.png,€90K,€500,1335
265560,Daniel Queipo,https://cdn.sofifa.net/players/265/560/22_60.png,,Spain,62,76,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,€950K,€1K,1535
265561,Álex Oyón,https://cdn.sofifa.net/players/265/561/22_60.png,,Spain,60,75,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,€575K,€750,1524
265562,H. Minturn,https://cdn.sofifa.net/players/265/562/22_60.png,,England,51,64,Swindon Town,https://cdn.sofifa.net/teams/1934/30.png,€120K,€500,1203
265564,D. Dabas,https://cdn.sofifa.net/players/265/564/22_60.png,,India,48,57,Chennaiyin FC,https://cdn.sofifa.net/teams/113297/30.png,€90K,€500,837
265566,S. Majhi,https://cdn.sofifa.net/players/265/566/22_60.png,,India,48,56,Chennaiyin FC,https://cdn.sofifa.net/teams/113297/30.png,€100K,€500,1378
265567,J. Mathews,https://cdn.sofifa.net/players/265/567/22_60.png,,India,48,57,Chennaiyin FC,https://cdn.sofifa.net/teams/113297/30.png,€100K,€500,1259
265568,S. Pasha,https://cdn.sofifa.net/players/265/568/22_60.png,,India,47,55,Chennaiyin FC,https://cdn.sofifa.net/teams/113297/30.png,€110K,€500,1246
265570,H. Hughes,https://cdn.sofifa.net/players/265/570/22_60.png,,England,50,71,Portsmouth,https://cdn.sofifa.net/teams/1790/30.png,€140K,€500,1259
265575,B. Faulkner,https://cdn.sofifa.net/players/265/575/22_60.png,,England,54,70,Doncaster Rovers,https://cdn.sofifa.net/teams/142/30.png,€250K,€500,1262
265576,L. Querfeld,https://cdn.sofifa.net/players/265/576/22_60.png,,Austria,57,75,SK Rapid Wien,https://cdn.sofifa.net/teams/254/30.png,€375K,€500,1333
265577,F. Asllani,https://cdn.sofifa.net/players/265/577/22_60.png,,Germany,61,74,TSG Hoffenheim,https://cdn.sofifa.net/teams/10029/30.png,€775K,€2K,1494
265579,R. Vucic,https://cdn.sofifa.net/players/265/579/22_60.png,,Austria,57,74,FK Austria Wien,https://cdn.sofifa.net/teams/256/30.png,€425K,€1K,1381
265581,H. Steele,https://cdn.sofifa.net/players/265/581/22_60.png,,Australia,52,60,Central Coast Mariners,https://cdn.sofifa.net/teams/111396/30.png,€170K,€500,1421
265582,B. Andresen,https://cdn.sofifa.net/players/265/582/22_60.png,,Germany,58,72,Hamburger SV,https://cdn.sofifa.net/teams/28/30.png,€450K,€600,1426
265584,S. Padattil,https://cdn.sofifa.net/players/265/584/22_60.png,,India,47,56,Bengaluru FC,https://cdn.sofifa.net/teams/113302/30.png,€90K,€500,807
265585,B. Darjee,https://cdn.sofifa.net/players/265/585/22_60.png,,India,48,58,Bengaluru FC,https://cdn.sofifa.net/teams/113302/30.png,€100K,€500,1389
265586,D. Lyngdoh,https://cdn.sofifa.net/players/265/586/22_60.png,,India,49,68,Bengaluru FC,https://cdn.sofifa.net/teams/113302/30.png,€120K,€500,1316
265590,M. Palomino,https://cdn.sofifa.net/players/265/590/22_60.png,,Peru,66,66,Sport Boys,https://cdn.sofifa.net/teams/111016/30.png,€900K,€500,1835
265591,D. Saffadi,https://cdn.sofifa.net/players/265/591/22_60.png,,Peru,66,69,Sport Boys,https://cdn.sofifa.net/teams/111016/30.png,€1.2M,€500,1635
265592,G. Samaké,https://cdn.sofifa.net/players/265/592/22_60.png,,Côte d'Ivoire,53,58,D.C. United,https://cdn.sofifa.net/teams/688/30.png,€130K,€1K,1397
265593,M. Nunic,https://cdn.sofifa.net/players/265/593/22_60.png,,Slovenia,62,62,FC Dinamo 1948 Bucureşti,https://cdn.sofifa.net/teams/100757/30.png,€400K,€1K,1488
264852,Tovar,https://cdn.sofifa.net/players/264/852/22_60.png,,Spain,62,71,RCD Mallorca,https://cdn.sofifa.net/teams/453/30.png,€900K,€5K,1489
264853,F. Al Mutairi,https://cdn.sofifa.net/players/264/853/22_60.png,,Saudi Arabia,51,59,Al Taawoun,https://cdn.sofifa.net/teams/112393/30.png,€130K,€3K,1430
264854,P. Arinbjörnsson,https://cdn.sofifa.net/players/264/854/22_60.png,,Iceland,50,65,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€90K,€500,811
264859,J. Reyes,https://cdn.sofifa.net/players/264/859/22_60.png,,United States,59,71,CF Monterrey ,https://cdn.sofifa.net/teams/1032/30.png,€550K,€6K,1566
