,ID,Name,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
8273,262088,CAM,https://cdn.sofifa.net/players/262/088/22_60.png,,Iceland,61,78,F.C. København,https://cdn.sofifa.net/teams/819/30.png,€825K,€1K,1646
8274,262094,RM,https://cdn.sofifa.net/players/262/094/22_60.png,,United States,50,67,Minnesota United FC,https://cdn.sofifa.net/teams/111138/30.png,€120K,€650,1336
8275,262095,ST,https://cdn.sofifa.net/players/262/095/22_60.png,,Sierra Leone,58,65,LA Galaxy,https://cdn.sofifa.net/teams/697/30.png,€425K,€1K,1398
8276,262096,RM,https://cdn.sofifa.net/players/262/096/22_60.png,,England,60,77,Leeds United,https://cdn.sofifa.net/teams/8/30.png,€625K,€4K,1449
8277,262097,CAM,https://cdn.sofifa.net/players/262/097/22_60.png,,Tanzania,51,57,Nashville SC,https://cdn.sofifa.net/teams/114162/30.png,€90K,€1K,1357
8278,262098,LB,https://cdn.sofifa.net/players/262/098/22_60.png,,Netherlands,62,69,Viking FK,https://cdn.sofifa.net/teams/300/30.png,€775K,€900,1656
8279,262099,RB,https://cdn.sofifa.net/players/262/099/22_60.png,,United States,53,70,Sporting Kansas City,https://cdn.sofifa.net/teams/696/30.png,€230K,€500,1340
8280,261885,CB,https://cdn.sofifa.net/players/261/885/22_60.png,,Argentina,60,73,Patronato,https://cdn.sofifa.net/teams/110581/30.png,€550K,€2K,1274
8281,261886,CB,https://cdn.sofifa.net/players/261/886/22_60.png,,China PR,51,54,Beijing Guoan FC,https://cdn.sofifa.net/teams/111768/30.png,€70K,€2K,1192
8282,261887,CDM,https://cdn.sofifa.net/players/261/887/22_60.png,,China PR,48,58,Beijing Guoan FC,https://cdn.sofifa.net/teams/111768/30.png,€100K,€2K,1342
8283,261888,ST,https://cdn.sofifa.net/players/261/888/22_60.png,,China PR,49,56,Beijing Guoan FC,https://cdn.sofifa.net/teams/111768/30.png,€90K,€2K,1242
8284,261889,CB,https://cdn.sofifa.net/players/261/889/22_60.png,,China PR,50,60,Beijing Guoan FC,https://cdn.sofifa.net/teams/111768/30.png,€100K,€2K,1218
8285,261890,CM,https://cdn.sofifa.net/players/261/890/22_60.png,,China PR,49,56,Beijing Guoan FC,https://cdn.sofifa.net/teams/111768/30.png,€90K,€2K,1402
8286,261891,ST,https://cdn.sofifa.net/players/261/891/22_60.png,,China PR,49,59,Beijing Guoan FC,https://cdn.sofifa.net/teams/111768/30.png,€100K,€2K,1261
8287,261892,GK,https://cdn.sofifa.net/players/261/892/22_60.png,,Italy,61,75,Paris Saint-Germain,https://cdn.sofifa.net/teams/73/30.png,€675K,€900,993
8288,261894,LB,https://cdn.sofifa.net/players/261/894/21_60.png,,China PR,52,52,Hebei FC,https://cdn.sofifa.net/teams/112978/30.png,€80K,€2K,1275
8289,261895,GK,https://cdn.sofifa.net/players/261/895/22_60.png,,China PR,52,59,Hebei FC,https://cdn.sofifa.net/teams/112978/30.png,€140K,€1K,835
8290,261896,CM,https://cdn.sofifa.net/players/261/896/22_60.png,,China PR,47,53,Hebei FC,https://cdn.sofifa.net/teams/112978/30.png,€70K,€1K,1349
8291,261897,LM,https://cdn.sofifa.net/players/261/897/21_60.png,,England,54,69,Grimsby Town,https://cdn.sofifa.net/teams/92/30.png,€250K,€500,1436
8292,261899,CM,https://cdn.sofifa.net/players/261/899/22_60.png,,China PR,48,54,Henan Songshan Longmen FC,https://cdn.sofifa.net/teams/111779/30.png,€70K,€1K,1382
8293,261901,CB,https://cdn.sofifa.net/players/261/901/22_60.png,,China PR,51,59,Henan Songshan Longmen FC,https://cdn.sofifa.net/teams/111779/30.png,€120K,€1K,1180
8294,261902,GK,https://cdn.sofifa.net/players/261/902/22_60.png,,China PR,52,62,Henan Songshan Longmen FC,https://cdn.sofifa.net/teams/111779/30.png,€150K,€1K,843
8295,261904,RM,https://cdn.sofifa.net/players/261/904/22_60.png,,China PR,51,51,Shijiazhuang Ever Bright F.C.,https://cdn.sofifa.net/teams/112985/30.png,€60K,€1K,1321
8296,261905,LB,https://cdn.sofifa.net/players/261/905/22_60.png,,China PR,51,58,Henan Songshan Longmen FC,https://cdn.sofifa.net/teams/111779/30.png,€110K,€1K,1288
8297,261906,CM,https://cdn.sofifa.net/players/261/906/21_60.png,,China PR,48,53,Shijiazhuang Ever Bright F.C.,https://cdn.sofifa.net/teams/112985/30.png,€70K,€1K,1359
8298,261907,CM,https://cdn.sofifa.net/players/261/907/22_60.png,,China PR,49,55,Shijiazhuang Ever Bright F.C.,https://cdn.sofifa.net/teams/112985/30.png,€70K,€1K,1412
8299,261912,ST,https://cdn.sofifa.net/players/261/912/22_60.png,,Mexico,57,71,Puebla FC,https://cdn.sofifa.net/teams/110152/30.png,€400K,€1K,1387
8300,261913,RB,https://cdn.sofifa.net/players/261/913/21_60.png,,Mexico,61,65,Club Atlético de San Luis,https://cdn.sofifa.net/teams/112678/30.png,€425K,€2K,1442
8301,261914,GK,https://cdn.sofifa.net/players/261/914/22_60.png,,China PR,52,64,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€170K,€750,825
8302,261915,CB,https://cdn.sofifa.net/players/261/915/22_60.png,,China PR,54,58,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€140K,€1K,1251
8303,261916,ST,https://cdn.sofifa.net/players/261/916/22_60.png,,China PR,51,59,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€130K,€1K,1258
8304,261917,CDM,https://cdn.sofifa.net/players/261/917/22_60.png,,China PR,51,55,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€80K,€1K,1396
8305,261918,RW,https://cdn.sofifa.net/players/261/918/22_60.png,,China PR,50,55,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€70K,€1K,1299
8306,261919,RWB,https://cdn.sofifa.net/players/261/919/22_60.png,,China PR,50,54,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€60K,€1K,1250
8307,261920,CM,https://cdn.sofifa.net/players/261/920/22_60.png,,China PR,48,61,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€110K,€500,1368
8308,261921,LB,https://cdn.sofifa.net/players/261/921/22_60.png,,China PR,51,59,Shanghai Shenhua FC,https://cdn.sofifa.net/teams/110955/30.png,€130K,€2K,1276
8309,261924,RB,https://cdn.sofifa.net/players/261/924/22_60.png,,China PR,50,56,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€70K,€1K,1262
8310,261926,LM,https://cdn.sofifa.net/players/261/926/22_60.png,,China PR,48,57,Shandong Taishan,https://cdn.sofifa.net/teams/111724/30.png,€100K,€1K,1281
8311,261928,GK,https://cdn.sofifa.net/players/261/928/22_60.png,,China PR,50,63,Shandong Taishan,https://cdn.sofifa.net/teams/111724/30.png,€90K,€500,825
8312,261929,RM,https://cdn.sofifa.net/players/261/929/22_60.png,,China PR,54,64,Shanghai Shenhua FC,https://cdn.sofifa.net/teams/110955/30.png,€230K,€1K,1500
8313,261930,RB,https://cdn.sofifa.net/players/261/930/22_60.png,,China PR,53,65,Shanghai Shenhua FC,https://cdn.sofifa.net/teams/110955/30.png,€220K,€2K,1255
8314,261931,GK,https://cdn.sofifa.net/players/261/931/22_60.png,,China PR,54,60,Shenzhen FC,https://cdn.sofifa.net/teams/111773/30.png,€140K,€1K,882
8315,261932,CB,https://cdn.sofifa.net/players/261/932/22_60.png,,China PR,49,54,Shenzhen FC,https://cdn.sofifa.net/teams/111773/30.png,€70K,€1K,1183
8316,261933,CDM,https://cdn.sofifa.net/players/261/933/22_60.png,,China PR,48,58,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,€90K,€500,1294
8317,261934,CM,https://cdn.sofifa.net/players/261/934/22_60.png,,China PR,48,64,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,€120K,€500,1331
8318,261935,CM,https://cdn.sofifa.net/players/261/935/22_60.png,,China PR,48,58,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,€100K,€2K,1380
8319,261936,CB,https://cdn.sofifa.net/players/261/936/22_60.png,,China PR,50,58,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,€100K,€2K,1167
8320,261938,CB,https://cdn.sofifa.net/players/261/938/22_60.png,,China PR,50,66,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,€110K,€500,1169
8321,261939,CM,https://cdn.sofifa.net/players/261/939/22_60.png,,China PR,48,52,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,€70K,€2K,1342
8322,261940,CM,https://cdn.sofifa.net/players/261/940/22_60.png,,China PR,48,64,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,€120K,€500,1386
8323,261941,GK,https://cdn.sofifa.net/players/261/941/22_60.png,,China PR,51,66,Guangzhou FC,https://cdn.sofifa.net/teams/111839/30.png,€120K,€500,851
8324,261942,GK,https://cdn.sofifa.net/players/261/942/21_60.png,,Ecuador,59,67,LDU Quito,https://cdn.sofifa.net/teams/110986/30.png,€425K,€500,934
8325,261943,CM,https://cdn.sofifa.net/players/261/943/22_60.png,,China PR,48,53,Qingdao FC,https://cdn.sofifa.net/teams/112961/30.png,€70K,€1K,1345
8326,261944,ST,https://cdn.sofifa.net/players/261/944/22_60.png,,China PR,48,57,Qingdao FC,https://cdn.sofifa.net/teams/112961/30.png,€100K,€1K,1245
8327,261945,CM,https://cdn.sofifa.net/players/261/945/22_60.png,,China PR,48,52,Wuhan FC,https://cdn.sofifa.net/teams/112541/30.png,€70K,€1K,1316
8328,261947,ST,https://cdn.sofifa.net/players/261/947/22_60.png,,China PR,49,57,Shanghai Port FC,https://cdn.sofifa.net/teams/112540/30.png,€100K,€2K,1238
8329,261948,RM,https://cdn.sofifa.net/players/261/948/22_60.png,,Australia,58,68,Brisbane Roar,https://cdn.sofifa.net/teams/111395/30.png,€450K,€800,1434
8330,261951,ST,https://cdn.sofifa.net/players/261/951/22_60.png,,China PR,54,54,Tianjin Jinmen Tiger FC,https://cdn.sofifa.net/teams/111774/30.png,€110K,€3K,1333
8331,261952,CM,https://cdn.sofifa.net/players/261/952/22_60.png,,China PR,50,56,Tianjin Jinmen Tiger FC,https://cdn.sofifa.net/teams/111774/30.png,€70K,€2K,1391
8332,261953,RW,https://cdn.sofifa.net/players/261/953/21_60.png,,China PR,51,55,Tianjin Jinmen Tiger FC,https://cdn.sofifa.net/teams/111774/30.png,€80K,€2K,1279
8333,261954,LB,https://cdn.sofifa.net/players/261/954/22_60.png,,China PR,54,63,Tianjin Jinmen Tiger FC,https://cdn.sofifa.net/teams/111774/30.png,€230K,€2K,1306
8334,261955,RB,https://cdn.sofifa.net/players/261/955/21_60.png,,China PR,51,57,Tianjin Jinmen Tiger FC,https://cdn.sofifa.net/teams/111774/30.png,€80K,€2K,1276
8335,261956,LM,https://cdn.sofifa.net/players/261/956/22_60.png,,China PR,51,59,Shandong Taishan,https://cdn.sofifa.net/teams/111724/30.png,€130K,€2K,1416
8336,261957,RW,https://cdn.sofifa.net/players/261/957/22_60.png,,China PR,49,54,Wuhan FC,https://cdn.sofifa.net/teams/112541/30.png,€70K,€2K,1291
8337,261958,GK,https://cdn.sofifa.net/players/261/958/22_60.png,,China PR,48,54,Wuhan FC,https://cdn.sofifa.net/teams/112541/30.png,€60K,€800,836
8338,261959,CB,https://cdn.sofifa.net/players/261/959/22_60.png,,China PR,50,56,Wuhan FC,https://cdn.sofifa.net/teams/112541/30.png,€70K,€1K,1192
8339,261960,CM,https://cdn.sofifa.net/players/261/960/21_60.png,,China PR,48,54,Wuhan FC,https://cdn.sofifa.net/teams/112541/30.png,€70K,€1K,1346
8340,261700,LB,https://cdn.sofifa.net/players/261/700/22_60.png,,United States,56,64,FC Cincinnati,https://cdn.sofifa.net/teams/113149/30.png,€300K,€1K,1373
8341,261703,GK,https://cdn.sofifa.net/players/261/703/21_60.png,,Paraguay,57,75,Club Libertad,https://cdn.sofifa.net/teams/111008/30.png,€350K,€500,880
8342,261704,RB,https://cdn.sofifa.net/players/261/704/22_60.png,,Paraguay,62,72,Club Libertad,https://cdn.sofifa.net/teams/111008/30.png,€825K,€500,1577
8343,261705,CB,https://cdn.sofifa.net/players/261/705/22_60.png,,United States,58,68,Orlando City Soccer Club,https://cdn.sofifa.net/teams/112606/30.png,€425K,€900,1374
8344,261707,GK,https://cdn.sofifa.net/players/261/707/21_60.png,,China PR,59,61,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€210K,€2K,852
8345,261708,RB,https://cdn.sofifa.net/players/261/708/21_60.png,,China PR,61,61,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€325K,€3K,1516
8346,261709,CB,https://cdn.sofifa.net/players/261/709/21_60.png,,China PR,57,65,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€325K,€2K,1426
8347,261710,CB,https://cdn.sofifa.net/players/261/710/21_60.png,,China PR,63,63,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€400K,€4K,1515
8348,261711,LB,https://cdn.sofifa.net/players/261/711/21_60.png,,China PR,53,53,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€90K,€3K,1347
8349,261712,CDM,https://cdn.sofifa.net/players/261/712/21_60.png,,China PR,66,66,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€425K,€6K,1757
8350,261713,CM,https://cdn.sofifa.net/players/261/713/21_60.png,,China PR,60,60,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€275K,€3K,1645
8351,261714,CM,https://cdn.sofifa.net/players/261/714/21_60.png,,China PR,67,70,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€1.4M,€6K,1813
8352,261715,LW,https://cdn.sofifa.net/players/261/715/21_60.png,,China PR,65,68,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€975K,€5K,1585
8353,261716,ST,https://cdn.sofifa.net/players/261/716/21_60.png,,China PR,68,74,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€2M,€7K,1587
8354,261717,RW,https://cdn.sofifa.net/players/261/717/21_60.png,,China PR,57,57,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€160K,€4K,1519
8355,261718,GK,https://cdn.sofifa.net/players/261/718/21_60.png,,China PR,57,57,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€30K,€2K,848
8356,261719,CB,https://cdn.sofifa.net/players/261/719/21_60.png,,China PR,64,64,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€375K,€5K,1484
8357,261720,RB,https://cdn.sofifa.net/players/261/720/21_60.png,,China PR,65,67,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€850K,€4K,1572
8358,261721,CM,https://cdn.sofifa.net/players/261/721/21_60.png,,China PR,56,62,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€230K,€3K,1545
8359,261722,CF,https://cdn.sofifa.net/players/261/722/21_60.png,,China PR,60,60,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€240K,€4K,1535
8360,261723,CAM,https://cdn.sofifa.net/players/261/723/21_60.png,,China PR,64,65,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€700K,€5K,1589
8361,261724,LW,https://cdn.sofifa.net/players/261/724/21_60.png,,China PR,61,61,Jiangsu FC,https://cdn.sofifa.net/teams/112162/30.png,€200K,€4K,1510
8362,261725,LB,https://cdn.sofifa.net/players/261/725/22_60.png,,Republic of Ireland,52,65,Mansfield Town,https://cdn.sofifa.net/teams/1940/30.png,€180K,€1K,1429
8363,261726,RB,https://cdn.sofifa.net/players/261/726/22_60.png,,Greece,62,72,PAOK,https://cdn.sofifa.net/teams/393/30.png,€825K,€500,1529
8364,261727,RM,https://cdn.sofifa.net/players/261/727/22_60.png,,France,55,65,Waterford FC,https://cdn.sofifa.net/teams/753/30.png,€275K,€500,1425
8365,261729,RW,https://cdn.sofifa.net/players/261/729/21_60.png,,France,61,80,U.S. Sassuolo Calcio,https://cdn.sofifa.net/teams/111974/30.png,€825K,€2K,1467
8366,261731,GK,https://cdn.sofifa.net/players/261/731/22_60.png,,England,55,64,Shrewsbury Town,https://cdn.sofifa.net/teams/127/30.png,€230K,€500,878
8367,261734,CAM,https://cdn.sofifa.net/players/261/734/22_60.png,,Uruguay,61,68,Club Atlético Rentistas,https://cdn.sofifa.net/teams/115535/30.png,€675K,€500,1515
8368,261741,GK,https://cdn.sofifa.net/players/261/741/22_60.png,,England,51,66,Northampton Town,https://cdn.sofifa.net/teams/1930/30.png,€120K,€500,818
8369,261745,RM,https://cdn.sofifa.net/players/261/745/22_60.png,,Germany,61,79,FC Augsburg,https://cdn.sofifa.net/teams/100409/30.png,€825K,€1K,1520
8370,261746,GK,https://cdn.sofifa.net/players/261/746/22_60.png,,Australia,50,68,Melbourne Victory,https://cdn.sofifa.net/teams/111397/30.png,€110K,€500,837
8371,261748,CAM,https://cdn.sofifa.net/players/261/748/22_60.png,,Republic of Ireland,51,59,Derry City,https://cdn.sofifa.net/teams/445/30.png,€130K,€500,1261
8372,261749,CM,https://cdn.sofifa.net/players/261/749/21_60.png,,Republic of Ireland,49,49,Derry City,https://cdn.sofifa.net/teams/445/30.png,€50K,€550,1407
8373,261750,RM,https://cdn.sofifa.net/players/261/750/22_60.png,,Republic of Ireland,49,58,Derry City,https://cdn.sofifa.net/teams/445/30.png,€100K,€500,1253
8374,261751,RM,https://cdn.sofifa.net/players/261/751/22_60.png,,Republic of Ireland,49,64,Derry City,https://cdn.sofifa.net/teams/445/30.png,€110K,€500,1335
8375,261752,RB,https://cdn.sofifa.net/players/261/752/21_60.png,,Northern Ireland,50,64,Derry City,https://cdn.sofifa.net/teams/445/30.png,€100K,€500,1246
8376,261755,GK,https://cdn.sofifa.net/players/261/755/22_60.png,,Netherlands,59,70,Vitesse,https://cdn.sofifa.net/teams/1909/30.png,€425K,€1K,981
8377,261758,ST,https://cdn.sofifa.net/players/261/758/21_60.png,,France,57,74,Dijon FCO,https://cdn.sofifa.net/teams/110569/30.png,€425K,€1K,1380
8378,261759,LM,https://cdn.sofifa.net/players/261/759/22_60.png,,United States,50,70,FC Dallas,https://cdn.sofifa.net/teams/695/30.png,€130K,€500,1277
8379,261760,CDM,https://cdn.sofifa.net/players/261/760/22_60.png,,Uruguay,60,60,Club Atlético Rentistas,https://cdn.sofifa.net/teams/115535/30.png,€240K,€500,1582
8380,261761,RW,https://cdn.sofifa.net/players/261/761/22_60.png,,Sweden,59,66,Mjällby AIF,https://cdn.sofifa.net/teams/112072/30.png,€450K,€800,1563
8381,261762,RM,https://cdn.sofifa.net/players/261/762/22_60.png,,United States,54,65,Houston Dynamo,https://cdn.sofifa.net/teams/698/30.png,€230K,€750,1448
8382,261763,CB,https://cdn.sofifa.net/players/261/763/22_60.png,,United States,56,64,Houston Dynamo,https://cdn.sofifa.net/teams/698/30.png,€300K,€900,1258
8383,261764,ST,https://cdn.sofifa.net/players/261/764/22_60.png,,Uruguay,62,62,Club Atlético Rentistas,https://cdn.sofifa.net/teams/115535/30.png,€400K,€500,1515
8384,261765,CM,https://cdn.sofifa.net/players/261/765/22_60.png,,Uruguay,60,70,Club Atlético Rentistas,https://cdn.sofifa.net/teams/115535/30.png,€550K,€500,1593
8385,261766,LM,https://cdn.sofifa.net/players/261/766/22_60.png,,France,61,78,Stade Malherbe Caen,https://cdn.sofifa.net/teams/210/30.png,€825K,€500,1475
8386,261768,LB,https://cdn.sofifa.net/players/261/768/22_60.png,,Argentina,60,71,Club Atlético Banfield,https://cdn.sofifa.net/teams/110404/30.png,€500K,€1K,1480
8387,261769,CB,https://cdn.sofifa.net/players/261/769/21_60.png,,Argentina,58,71,Club Atlético Banfield,https://cdn.sofifa.net/teams/110404/30.png,€450K,€650,1307
8388,261774,ST,https://cdn.sofifa.net/players/261/774/21_60.png,,Portugal,59,79,LOSC Lille,https://cdn.sofifa.net/teams/65/30.png,€600K,€1K,1484
8389,261775,LB,https://cdn.sofifa.net/players/261/775/22_60.png,,Austria,56,67,SV Ried,https://cdn.sofifa.net/teams/780/30.png,€300K,€950,1452
8390,261776,CB,https://cdn.sofifa.net/players/261/776/22_60.png,,Netherlands,63,72,Ajax,https://cdn.sofifa.net/teams/245/30.png,€975K,€2K,1650
8391,261777,CAM,https://cdn.sofifa.net/players/261/777/22_60.png,,Angola,60,70,Belenenses SAD,https://cdn.sofifa.net/teams/1889/30.png,€550K,€950,1550
8392,261778,GK,https://cdn.sofifa.net/players/261/778/21_60.png,,France,54,65,AS Nancy Lorraine,https://cdn.sofifa.net/teams/1823/30.png,€200K,€500,905
8393,261797,ST,https://cdn.sofifa.net/players/261/797/21_60.png,,Poland,55,63,Podbeskidzie Bielsko-Biała,https://cdn.sofifa.net/teams/111087/30.png,€275K,€750,1356
8394,261812,LM,https://cdn.sofifa.net/players/261/812/22_60.png,,Austria,57,67,SK Sturm Graz,https://cdn.sofifa.net/teams/209/30.png,€350K,€2K,1527
8395,261813,RB,https://cdn.sofifa.net/players/261/813/22_60.png,,Mexico,58,68,Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/30.png,€425K,€5K,1560
8396,261814,GK,https://cdn.sofifa.net/players/261/814/21_60.png,,Turkey,57,65,Denizlispor,https://cdn.sofifa.net/teams/1457/30.png,€300K,€2K,888
8397,261816,CB,https://cdn.sofifa.net/players/261/816/22_60.png,,Republic of Ireland,48,61,Finn Harps,https://cdn.sofifa.net/teams/111131/30.png,€110K,€500,1161
8398,261818,CAM,https://cdn.sofifa.net/players/261/818/22_60.png,,Republic of Ireland,47,61,Finn Harps,https://cdn.sofifa.net/teams/111131/30.png,€110K,€500,1255
8399,261819,CM,https://cdn.sofifa.net/players/261/819/22_60.png,,Mexico,57,71,Club Atlético de San Luis,https://cdn.sofifa.net/teams/112678/30.png,€400K,€1K,1570
8400,261566,CDM,https://cdn.sofifa.net/players/261/566/22_60.png,,Brazil,65,72,New England Revolution,https://cdn.sofifa.net/teams/691/30.png,€1.4M,€1K,1588
8401,261567,RW,https://cdn.sofifa.net/players/261/567/22_60.png,,Peru,58,67,Carlos A. Mannucci,https://cdn.sofifa.net/teams/114619/30.png,€450K,€500,1496
8402,261568,CM,https://cdn.sofifa.net/players/261/568/22_60.png,,Peru,60,67,Universidad Técnica de Cajamarca,https://cdn.sofifa.net/teams/114617/30.png,€500K,€500,1638
8403,261569,CM,https://cdn.sofifa.net/players/261/569/22_60.png,,Chile,60,74,Club de Deportes Cobresal,https://cdn.sofifa.net/teams/110978/30.png,€575K,€500,1566
8404,261570,RM,https://cdn.sofifa.net/players/261/570/22_60.png,,Chile,58,69,Club de Deportes Cobresal,https://cdn.sofifa.net/teams/110978/30.png,€450K,€500,1413
8405,261571,RB,https://cdn.sofifa.net/players/261/571/22_60.png,,Paraguay,61,71,Club River Plate Asunción,https://cdn.sofifa.net/teams/114575/30.png,€675K,€500,1583
8406,261572,RB,https://cdn.sofifa.net/players/261/572/22_60.png,,Japan,54,63,Shimizu S-Pulse,https://cdn.sofifa.net/teams/101149/30.png,€230K,€650,1289
8407,261573,CB,https://cdn.sofifa.net/players/261/573/22_60.png,,Denmark,63,77,Aarhus GF,https://cdn.sofifa.net/teams/271/30.png,€1.1M,€2K,1429
8408,261574,CM,https://cdn.sofifa.net/players/261/574/22_60.png,,Chile,56,71,Club Deportivo Palestino,https://cdn.sofifa.net/teams/111328/30.png,€325K,€500,1512
8409,261575,ST,https://cdn.sofifa.net/players/261/575/22_60.png,,Colombia,60,68,Junior FC,https://cdn.sofifa.net/teams/101101/30.png,€550K,€500,1431
8410,261577,GK,https://cdn.sofifa.net/players/261/577/22_60.png,,Panama,58,68,Deportivo Cali,https://cdn.sofifa.net/teams/101102/30.png,€375K,€500,841
8411,261579,LM,https://cdn.sofifa.net/players/261/579/22_60.png,,Russia,69,75,,https://cdn.sofifa.net/flags/ru.png,€0,€0,1625
8412,261580,RM,https://cdn.sofifa.net/players/261/580/22_60.png,,England,63,72,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€1.1M,€1K,1517
8413,261582,LWB,https://cdn.sofifa.net/players/261/582/22_60.png,,Korea Republic,54,65,Gangwon FC,https://cdn.sofifa.net/teams/112115/30.png,€230K,€850,1470
8414,261583,CM,https://cdn.sofifa.net/players/261/583/22_60.png,,United States,56,63,FC Dallas,https://cdn.sofifa.net/teams/695/30.png,€300K,€1K,1539
8415,261584,GK,https://cdn.sofifa.net/players/261/584/22_60.png,,Japan,60,65,Gamba Osaka,https://cdn.sofifa.net/teams/112093/30.png,€300K,€1K,975
8416,261585,LM,https://cdn.sofifa.net/players/261/585/22_60.png,,Puerto Rico,54,69,Orlando City Soccer Club,https://cdn.sofifa.net/teams/112606/30.png,€250K,€500,1327
8417,261587,CM,https://cdn.sofifa.net/players/261/587/21_60.png,,Scotland,53,69,Hamilton Academical FC,https://cdn.sofifa.net/teams/184/30.png,€230K,€500,1492
8418,261595,LB,https://cdn.sofifa.net/players/261/595/22_60.png,,Morocco,61,71,Le Havre AC,https://cdn.sofifa.net/teams/1738/30.png,€700K,€1K,1561
8419,261596,LB,https://cdn.sofifa.net/players/261/596/22_60.png,,Norway,53,68,Viking FK,https://cdn.sofifa.net/teams/300/30.png,€210K,€500,1325
8420,261601,CM,https://cdn.sofifa.net/players/261/601/21_60.png,,Japan,52,69,Vegalta Sendai,https://cdn.sofifa.net/teams/112836/30.png,€200K,€500,1454
8421,261602,CM,https://cdn.sofifa.net/players/261/602/22_60.png,,Japan,52,70,Vegalta Sendai,https://cdn.sofifa.net/teams/112836/30.png,€200K,€500,1495
8422,261605,ST,https://cdn.sofifa.net/players/261/605/22_60.png,,Canada,57,75,Royal Antwerp FC,https://cdn.sofifa.net/teams/230/30.png,€425K,€1K,1393
8423,261606,CB,https://cdn.sofifa.net/players/261/606/22_60.png,,Serbia,61,65,Mjällby AIF,https://cdn.sofifa.net/teams/112072/30.png,€425K,€600,1357
8424,261607,ST,https://cdn.sofifa.net/players/261/607/22_60.png,,Australia,55,66,Perth Glory,https://cdn.sofifa.net/teams/111399/30.png,€275K,€650,1430
8425,261610,CB,https://cdn.sofifa.net/players/261/610/22_60.png,,Japan,57,66,Avispa Fukuoka,https://cdn.sofifa.net/teams/113186/30.png,€350K,€550,1298
8426,261612,CAM,https://cdn.sofifa.net/players/261/612/22_60.png,,Japan,57,66,Sanfrecce Hiroshima,https://cdn.sofifa.net/teams/113157/30.png,€375K,€1K,1493
8427,261613,CDM,https://cdn.sofifa.net/players/261/613/22_60.png,,Argentina,59,66,Club Atlético Sarmiento,https://cdn.sofifa.net/teams/112713/30.png,€425K,€2K,1564
8428,261614,RM,https://cdn.sofifa.net/players/261/614/22_60.png,,Argentina,60,74,Club Atlético Sarmiento,https://cdn.sofifa.net/teams/112713/30.png,€575K,€700,1517
8429,261615,CB,https://cdn.sofifa.net/players/261/615/22_60.png,,China PR,52,52,Changchun Yatai FC,https://cdn.sofifa.net/teams/111769/30.png,€70K,€1K,1281
8430,261618,ST,https://cdn.sofifa.net/players/261/618/22_60.png,,Brazil,58,58,Guangzhou City,https://cdn.sofifa.net/teams/112429/30.png,€210K,€3K,1373
8431,261619,CB,https://cdn.sofifa.net/players/261/619/22_60.png,,Argentina,62,75,Gimnasia y Esgrima La Plata,https://cdn.sofifa.net/teams/101084/30.png,€900K,€2K,1388
8432,261622,ST,https://cdn.sofifa.net/players/261/622/21_60.png,,Egypt,70,75,,https://cdn.sofifa.net/flags/eg.png,€0,€0,1814
8433,261623,LB,https://cdn.sofifa.net/players/261/623/22_60.png,,Norway,58,67,FK Bodø/Glimt,https://cdn.sofifa.net/teams/918/30.png,€425K,€750,1369
