,ID,Name,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
5249,184972,CDM,https://cdn.sofifa.net/players/184/972/18_60.png,,https://cdn.sofifa.net/flags/br.png,71,71,Vissel Kobe,https://cdn.sofifa.net/teams/101146/30.png,€1.8M,€6K,1948
5250,185000,CAM,https://cdn.sofifa.net/players/185/000/15_60.png,,https://cdn.sofifa.net/flags/br.png,77,77,Al Hilal,https://cdn.sofifa.net/teams/605/30.png,€5.5M,€80K,1933
5251,185010,CB,https://cdn.sofifa.net/players/185/010/22_60.png,,https://cdn.sofifa.net/flags/pl.png,70,70,Jagiellonia Białystok,https://cdn.sofifa.net/teams/110745/30.png,€750K,€6K,1698
5252,185172,GK,https://cdn.sofifa.net/players/185/172/22_60.png,,https://cdn.sofifa.net/flags/it.png,69,69,US Salernitana 1919,https://cdn.sofifa.net/teams/110373/30.png,€750K,€14K,1068
5253,185181,GK,https://cdn.sofifa.net/players/185/181/22_60.png,,https://cdn.sofifa.net/flags/es.png,74,74,SD Eibar,https://cdn.sofifa.net/teams/467/30.png,€2.1M,€8K,1214
5254,185195,ST,https://cdn.sofifa.net/players/185/195/22_60.png,,https://cdn.sofifa.net/flags/ng.png,77,77,Al Hilal,https://cdn.sofifa.net/teams/605/30.png,€8.5M,€42K,1939
5255,185243,CB,https://cdn.sofifa.net/players/185/243/22_60.png,,https://cdn.sofifa.net/flags/ci.png,62,62,Universidad Técnica de Cajamarca,https://cdn.sofifa.net/teams/114617/30.png,€70K,€500,1490
5256,185349,CDM,https://cdn.sofifa.net/players/185/349/22_60.png,,https://cdn.sofifa.net/flags/be.png,70,70,Club Brugge KV,https://cdn.sofifa.net/teams/231/30.png,€800K,€12K,1906
5257,185405,GK,https://cdn.sofifa.net/players/185/405/22_60.png,,https://cdn.sofifa.net/flags/sk.png,69,69,Lechia Gdańsk,https://cdn.sofifa.net/teams/111091/30.png,€150K,€2K,1080
5258,186101,CB,https://cdn.sofifa.net/players/186/101/22_60.png,,https://cdn.sofifa.net/flags/no.png,68,68,BK Häcken,https://cdn.sofifa.net/teams/711/30.png,€775K,€2K,1398
5259,186115,LB,https://cdn.sofifa.net/players/186/115/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,69,69,Inter Miami CF,https://cdn.sofifa.net/teams/112893/30.png,€1M,€4K,1869
5260,186119,LM,https://cdn.sofifa.net/players/186/119/21_60.png,,https://cdn.sofifa.net/flags/sk.png,72,72,Zagłębie Lubin,https://cdn.sofifa.net/teams/110749/30.png,€2.3M,€7K,1845
5261,186143,CDM,https://cdn.sofifa.net/players/186/143/22_60.png,,https://cdn.sofifa.net/flags/gb-nir.png,73,73,Sheffield United,https://cdn.sofifa.net/teams/1794/30.png,€2.5M,€21K,1969
5262,186200,LW,https://cdn.sofifa.net/players/186/200/22_60.png,,https://cdn.sofifa.net/flags/it.png,75,75,Fatih Karagümrük S.K.,https://cdn.sofifa.net/teams/111117/30.png,€5.5M,€16K,1939
5263,186395,LWB,https://cdn.sofifa.net/players/186/395/22_60.png,,https://cdn.sofifa.net/flags/gb-sct.png,73,73,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,€2.2M,€28K,2047
5264,186450,LM,https://cdn.sofifa.net/players/186/450/22_60.png,,https://cdn.sofifa.net/flags/gm.png,64,64,Gillingham,https://cdn.sofifa.net/teams/1802/30.png,€475K,€3K,1571
5265,186511,GK,https://cdn.sofifa.net/players/186/511/21_60.png,,https://cdn.sofifa.net/flags/es.png,68,68,FC Dinamo 1948 Bucureşti,https://cdn.sofifa.net/teams/100757/30.png,€130K,€2K,1223
5266,186578,CM,https://cdn.sofifa.net/players/186/578/22_60.png,,https://cdn.sofifa.net/flags/gb-wls.png,67,67,Bristol City,https://cdn.sofifa.net/teams/1919/30.png,€800K,€12K,1840
5267,186589,CB,https://cdn.sofifa.net/players/186/589/22_60.png,,https://cdn.sofifa.net/flags/rs.png,73,73,US Salernitana 1919,https://cdn.sofifa.net/teams/110373/30.png,€2M,€29K,1865
5268,186611,GK,https://cdn.sofifa.net/players/186/611/22_60.png,,https://cdn.sofifa.net/flags/it.png,68,68,Lecce,https://cdn.sofifa.net/teams/347/30.png,€800K,€2K,1117
5269,186680,GK,https://cdn.sofifa.net/players/186/680/22_60.png,,https://cdn.sofifa.net/flags/es.png,69,69,Unión Deportiva Las Palmas,https://cdn.sofifa.net/teams/472/30.png,€450K,€4K,1150
5270,187084,ST,https://cdn.sofifa.net/players/187/084/22_60.png,,https://cdn.sofifa.net/flags/sn.png,73,73,Atakaş Hatayspor,https://cdn.sofifa.net/teams/101028/30.png,€1.9M,€14K,1919
5271,187132,CB,https://cdn.sofifa.net/players/187/132/22_60.png,,https://cdn.sofifa.net/flags/pe.png,74,74,Boca Juniors,https://cdn.sofifa.net/teams/1877/30.png,€2.9M,€14K,1758
5272,187154,CB,https://cdn.sofifa.net/players/187/154/22_60.png,,https://cdn.sofifa.net/flags/ie.png,62,62,Barrow,https://cdn.sofifa.net/teams/381/30.png,€325K,€2K,1242
5273,187206,CB,https://cdn.sofifa.net/players/187/206/18_60.png,,https://cdn.sofifa.net/flags/jm.png,64,64,Yeovil Town,https://cdn.sofifa.net/teams/346/30.png,€325K,€4K,1681
5274,187247,RM,https://cdn.sofifa.net/players/187/247/11_60.png,,https://cdn.sofifa.net/flags/kr.png,59,62,Incheon United FC,https://cdn.sofifa.net/teams/110765/30.png,€0,€0,1534
5275,187279,RM,https://cdn.sofifa.net/players/187/279/18_60.png,,https://cdn.sofifa.net/flags/kr.png,64,64,Suwon Samsung Bluewings,https://cdn.sofifa.net/teams/983/30.png,€475K,€3K,1663
5276,187347,RB,https://cdn.sofifa.net/players/187/347/19_60.png,,https://cdn.sofifa.net/flags/ru.png,78,78,,https://cdn.sofifa.net/flags/ru.png,€0,€0,2028
5277,187363,GK,https://cdn.sofifa.net/players/187/363/22_60.png,,https://cdn.sofifa.net/flags/mx.png,67,67,Club Universidad Nacional,https://cdn.sofifa.net/teams/1881/30.png,€675K,€4K,1120
5278,187702,CM,https://cdn.sofifa.net/players/187/702/22_60.png,,https://cdn.sofifa.net/flags/ma.png,72,72,PAOK,https://cdn.sofifa.net/teams/393/30.png,€2.2M,€1K,1944
5279,187798,CAM,https://cdn.sofifa.net/players/187/798/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,63,63,Barrow,https://cdn.sofifa.net/teams/381/30.png,€475K,€2K,1744
5280,174551,ST,https://cdn.sofifa.net/players/174/551/16_60.png,,https://cdn.sofifa.net/flags/cl.png,74,74,Colo-Colo,https://cdn.sofifa.net/teams/110980/30.png,€1.8M,€45K,1960
5281,174675,ST,https://cdn.sofifa.net/players/174/675/10_60.png,,https://cdn.sofifa.net/flags/vn.png,62,75,,https://cdn.sofifa.net/flags/vn.png,€0,€0,1313
5282,175254,ST,https://cdn.sofifa.net/players/175/254/22_60.png,,https://cdn.sofifa.net/flags/ec.png,76,76,Inter,https://cdn.sofifa.net/teams/44/30.png,€6M,€19K,1907
5283,175393,RM,https://cdn.sofifa.net/players/175/393/22_60.png,,https://cdn.sofifa.net/flags/bo.png,71,71,Club Always Ready,https://cdn.sofifa.net/teams/114577/30.png,€600K,€500,1770
5284,175897,GK,https://cdn.sofifa.net/players/175/897/22_60.png,,https://cdn.sofifa.net/flags/xk.png,69,69,Empoli,https://cdn.sofifa.net/teams/1746/30.png,€700K,€15K,1125
5285,175932,RB,https://cdn.sofifa.net/players/175/932/22_60.png,,https://cdn.sofifa.net/flags/be.png,76,76,Royal Antwerp FC,https://cdn.sofifa.net/teams/230/30.png,€5M,€20K,1893
5286,175956,LB,https://cdn.sofifa.net/players/175/956/19_60.png,,https://cdn.sofifa.net/flags/no.png,63,63,FK Bodø/Glimt,https://cdn.sofifa.net/teams/918/30.png,€100K,€1K,1644
5287,176237,ST,https://cdn.sofifa.net/players/176/237/22_60.png,,https://cdn.sofifa.net/flags/us.png,68,68,New England Revolution,https://cdn.sofifa.net/teams/691/30.png,€1M,€4K,1733
5288,176240,CB,https://cdn.sofifa.net/players/176/240/18_60.png,,https://cdn.sofifa.net/flags/us.png,67,67,San Jose Earthquakes,https://cdn.sofifa.net/teams/111928/30.png,€525K,€5K,1789
5289,176430,ST,https://cdn.sofifa.net/players/176/430/22_60.png,,https://cdn.sofifa.net/flags/co.png,64,64,Club Sporting Cristal,https://cdn.sofifa.net/teams/111013/30.png,€375K,€500,1588
5290,176546,LB,https://cdn.sofifa.net/players/176/546/18_60.png,,https://cdn.sofifa.net/flags/co.png,73,73,Atlético Nacional,https://cdn.sofifa.net/teams/101100/30.png,€2.6M,€6K,2048
5291,176553,CM,https://cdn.sofifa.net/players/176/553/21_60.png,,https://cdn.sofifa.net/flags/it.png,72,72,SPAL,https://cdn.sofifa.net/teams/112791/30.png,€1.1M,€4K,1880
5292,176733,ST,https://cdn.sofifa.net/players/176/733/22_60.png,,https://cdn.sofifa.net/flags/se.png,75,75,IFK Göteborg,https://cdn.sofifa.net/teams/319/30.png,€2.7M,€7K,1826
5293,176801,ST,https://cdn.sofifa.net/players/176/801/19_60.png,,https://cdn.sofifa.net/flags/nl.png,68,68,Vancouver Whitecaps FC,https://cdn.sofifa.net/teams/101112/30.png,€875K,€4K,1749
5294,176846,CDM,https://cdn.sofifa.net/players/176/846/18_60.png,,https://cdn.sofifa.net/flags/ke.png,71,71,Real Oviedo,https://cdn.sofifa.net/teams/110827/30.png,€1.8M,€7K,1838
5295,176919,GK,https://cdn.sofifa.net/players/176/919/22_60.png,,https://cdn.sofifa.net/flags/ar.png,79,79,Tigres U.A.N.L.,https://cdn.sofifa.net/teams/1970/30.png,€1.9M,€26K,1399
5296,176944,CM,https://cdn.sofifa.net/players/176/944/22_60.png,,https://cdn.sofifa.net/flags/be.png,75,75,Shandong Taishan,https://cdn.sofifa.net/teams/111724/30.png,€3.5M,€19K,2016
5297,177128,CDM,https://cdn.sofifa.net/players/177/128/17_60.png,,https://cdn.sofifa.net/flags/fr.png,69,69,GFC Ajaccio,https://cdn.sofifa.net/teams/110316/30.png,€450K,€5K,1791
5298,177159,LM,https://cdn.sofifa.net/players/177/159/20_60.png,,https://cdn.sofifa.net/flags/us.png,75,75,Borussia Mönchengladbach,https://cdn.sofifa.net/teams/23/30.png,€6M,€26K,1976
5299,177404,CDM,https://cdn.sofifa.net/players/177/404/22_60.png,,https://cdn.sofifa.net/flags/de.png,62,62,1. FSV Mainz 05,https://cdn.sofifa.net/teams/169/30.png,€200K,€4K,1647
5300,177457,RB,https://cdn.sofifa.net/players/177/457/21_60.png,,https://cdn.sofifa.net/flags/de.png,79,79,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€12.5M,€59K,1998
5301,177522,RM,https://cdn.sofifa.net/players/177/522/21_60.png,,https://cdn.sofifa.net/flags/es.png,68,68,CD Tenerife,https://cdn.sofifa.net/teams/260/30.png,€500K,€3K,1893
5302,177523,GK,https://cdn.sofifa.net/players/177/523/08_60.png,,https://cdn.sofifa.net/flags/de.png,62,73,FC Bayern München,https://cdn.sofifa.net/teams/21/30.png,€0,€0,903
5303,177644,GK,https://cdn.sofifa.net/players/177/644/22_60.png,,https://cdn.sofifa.net/flags/es.png,74,74,Elche CF,https://cdn.sofifa.net/teams/468/30.png,€725K,€43K,1324
5304,177667,RB,https://cdn.sofifa.net/players/177/667/16_60.png,,https://cdn.sofifa.net/flags/de.png,68,68,FC Luzern,https://cdn.sofifa.net/teams/897/30.png,€600K,€8K,1723
5305,177692,CM,https://cdn.sofifa.net/players/177/692/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,60,60,Barrow,https://cdn.sofifa.net/teams/381/30.png,€150K,€2K,1748
5306,177723,GK,https://cdn.sofifa.net/players/177/723/22_60.png,,https://cdn.sofifa.net/flags/es.png,71,71,Fulham,https://cdn.sofifa.net/teams/144/30.png,€600K,€24K,1282
5307,177765,ST,https://cdn.sofifa.net/players/177/765/22_60.png,,https://cdn.sofifa.net/flags/sn.png,69,69,Çaykur Rizespor,https://cdn.sofifa.net/teams/101037/30.png,€475K,€6K,1742
5308,177885,ST,https://cdn.sofifa.net/players/177/885/22_60.png,,https://cdn.sofifa.net/flags/tr.png,63,63,Yeni Malatyaspor,https://cdn.sofifa.net/teams/113259/30.png,€300K,€4K,1709
5309,178029,LM,https://cdn.sofifa.net/players/178/029/19_60.png,,https://cdn.sofifa.net/flags/tr.png,72,72,Demir Grup Sivasspor,https://cdn.sofifa.net/teams/101041/30.png,€2.7M,€10K,1907
5310,178090,LW,https://cdn.sofifa.net/players/178/090/22_60.png,,https://cdn.sofifa.net/flags/sr.png,73,73,PAOK,https://cdn.sofifa.net/teams/393/30.png,€1.9M,€1K,1834
5311,178143,GK,https://cdn.sofifa.net/players/178/143/22_60.png,,https://cdn.sofifa.net/flags/tr.png,67,67,İttifak Holding Konyaspor,https://cdn.sofifa.net/teams/101033/30.png,€500K,€5K,1159
5312,178192,GK,https://cdn.sofifa.net/players/178/192/15_60.png,,https://cdn.sofifa.net/flags/es.png,62,62,Vicenza,https://cdn.sofifa.net/teams/112954/30.png,€150K,€2K,1160
5313,178319,CDM,https://cdn.sofifa.net/players/178/319/22_60.png,,https://cdn.sofifa.net/flags/nl.png,69,69,FC Twente,https://cdn.sofifa.net/teams/1908/30.png,€475K,€5K,1772
5314,178393,RW,https://cdn.sofifa.net/players/178/393/20_60.png,,https://cdn.sofifa.net/flags/it.png,71,71,US Salernitana 1919,https://cdn.sofifa.net/teams/110373/30.png,€2.1M,€4K,1828
5315,178415,CM,https://cdn.sofifa.net/players/178/415/22_60.png,,https://cdn.sofifa.net/flags/nl.png,77,77,Club Brugge KV,https://cdn.sofifa.net/teams/231/30.png,€6.5M,€26K,2112
5316,178424,LB,https://cdn.sofifa.net/players/178/424/22_60.png,,https://cdn.sofifa.net/flags/pt.png,74,74,FC Paços de Ferreira,https://cdn.sofifa.net/teams/1892/30.png,€1.5M,€9K,2051
5317,178513,CM,https://cdn.sofifa.net/players/178/513/19_60.png,,https://cdn.sofifa.net/flags/it.png,70,70,Ascoli,https://cdn.sofifa.net/teams/1847/30.png,€725K,€2K,1830
5318,178625,CDM,https://cdn.sofifa.net/players/178/625/22_60.png,,https://cdn.sofifa.net/flags/es.png,71,71,SD Huesca,https://cdn.sofifa.net/teams/110839/30.png,€925K,€8K,1875
5319,178678,ST,https://cdn.sofifa.net/players/178/678/10_60.png,,https://cdn.sofifa.net/flags/et.png,58,68,,https://cdn.sofifa.net/flags/et.png,€0,€0,1198
5320,178679,CB,https://cdn.sofifa.net/players/178/679/18_60.png,,https://cdn.sofifa.net/flags/sn.png,72,72,Royal Antwerp FC,https://cdn.sofifa.net/teams/230/30.png,€2.1M,€10K,1571
5321,178767,GK,https://cdn.sofifa.net/players/178/767/21_60.png,,https://cdn.sofifa.net/flags/bg.png,66,66,,https://cdn.sofifa.net/flags/bg.png,€0,€0,1137
5322,179516,ST,https://cdn.sofifa.net/players/179/516/22_60.png,,https://cdn.sofifa.net/flags/de.png,71,71,Fortuna Düsseldorf,https://cdn.sofifa.net/teams/110636/30.png,€1.2M,€17K,1845
5323,179528,CDM,https://cdn.sofifa.net/players/179/528/22_60.png,,https://cdn.sofifa.net/flags/es.png,73,73,CD Lugo,https://cdn.sofifa.net/teams/110831/30.png,€1M,€7K,1911
5324,179574,ST,https://cdn.sofifa.net/players/179/574/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,69,69,Wellington Phoenix,https://cdn.sofifa.net/teams/111766/30.png,€900K,€3K,1701
5325,179591,CAM,https://cdn.sofifa.net/players/179/591/21_60.png,,https://cdn.sofifa.net/flags/es.png,75,75,Leeds United,https://cdn.sofifa.net/teams/8/30.png,€2.3M,€57K,1943
5326,179613,LM,https://cdn.sofifa.net/players/179/613/22_60.png,,https://cdn.sofifa.net/flags/ml.png,68,68,AS Saint-Étienne,https://cdn.sofifa.net/teams/1819/30.png,€750K,€12K,1803
5327,179768,CDM,https://cdn.sofifa.net/players/179/768/18_60.png,,https://cdn.sofifa.net/flags/bf.png,77,77,FC Krasnodar,https://cdn.sofifa.net/teams/112218/30.png,€7M,€40K,1954
5328,179847,CB,https://cdn.sofifa.net/players/179/847/22_60.png,,https://cdn.sofifa.net/flags/ar.png,74,74,US Salernitana 1919,https://cdn.sofifa.net/teams/110373/30.png,€1.4M,€32K,1521
5329,179871,CM,https://cdn.sofifa.net/players/179/871/22_60.png,,https://cdn.sofifa.net/flags/mx.png,62,62,Gallos Blancos de Querétaro,https://cdn.sofifa.net/teams/110150/30.png,€240K,€2K,1708
5330,179875,ST,https://cdn.sofifa.net/players/179/875/20_60.png,,https://cdn.sofifa.net/flags/sn.png,74,74,F.C. København,https://cdn.sofifa.net/teams/819/30.png,€3M,€21K,1843
5331,179924,CM,https://cdn.sofifa.net/players/179/924/16_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,63,63,Peterborough United,https://cdn.sofifa.net/teams/1938/30.png,€300K,€4K,1827
5332,179931,CB,https://cdn.sofifa.net/players/179/931/22_60.png,,https://cdn.sofifa.net/flags/fr.png,69,69,AC Ajaccio,https://cdn.sofifa.net/teams/614/30.png,€450K,€3K,1706
5333,179984,CB,https://cdn.sofifa.net/players/179/984/22_60.png,,https://cdn.sofifa.net/flags/be.png,66,66,K Beerschot VA,https://cdn.sofifa.net/teams/675/30.png,€550K,€4K,1487
5334,180228,CB,https://cdn.sofifa.net/players/180/228/19_60.png,,https://cdn.sofifa.net/flags/br.png,73,73,Demir Grup Sivasspor,https://cdn.sofifa.net/teams/101041/30.png,€2.7M,€10K,1642
5335,180624,ST,https://cdn.sofifa.net/players/180/624/11_60.png,,https://cdn.sofifa.net/flags/cz.png,65,71,FK Ústí nad Labem,https://cdn.sofifa.net/teams/112235/30.png,€0,€0,1627
5336,180706,CB,https://cdn.sofifa.net/players/180/706/22_60.png,,https://cdn.sofifa.net/flags/gb-nir.png,72,72,Watford,https://cdn.sofifa.net/teams/1795/30.png,€1.5M,€32K,1556
5337,180808,CB,https://cdn.sofifa.net/players/180/808/22_60.png,,https://cdn.sofifa.net/flags/cz.png,77,77,SK Slavia Praha,https://cdn.sofifa.net/teams/266/30.png,€3.4M,€1K,1972
5338,180810,ST,https://cdn.sofifa.net/players/180/810/19_60.png,,https://cdn.sofifa.net/flags/cz.png,63,63,Zagłębie Lubin,https://cdn.sofifa.net/teams/110749/30.png,€325K,€2K,1727
5339,180826,ST,https://cdn.sofifa.net/players/180/826/22_60.png,,https://cdn.sofifa.net/flags/br.png,76,76,Antalyaspor,https://cdn.sofifa.net/teams/741/30.png,€3.6M,€20K,1838
5340,164855,CB,https://cdn.sofifa.net/players/164/855/22_60.png,,https://cdn.sofifa.net/flags/gb-wls.png,64,64,Crawley Town,https://cdn.sofifa.net/teams/110890/30.png,€275K,€3K,1527
5341,164858,CDM,https://cdn.sofifa.net/players/164/858/22_60.png,,https://cdn.sofifa.net/flags/fi.png,67,67,HJK Helsinki,https://cdn.sofifa.net/teams/100325/30.png,€350K,€500,1648
5342,164878,LM,https://cdn.sofifa.net/players/164/878/22_60.png,,https://cdn.sofifa.net/flags/il.png,76,76,RSC Anderlecht,https://cdn.sofifa.net/teams/229/30.png,€3.1M,€17K,1979
5343,164954,LB,https://cdn.sofifa.net/players/164/954/18_60.png,,https://cdn.sofifa.net/flags/ng.png,71,71,AFC Eskilstuna,https://cdn.sofifa.net/teams/112171/30.png,€1.3M,€4K,2031
5344,164994,RM,https://cdn.sofifa.net/players/164/994/22_60.png,,https://cdn.sofifa.net/flags/pl.png,67,67,Wisła Kraków,https://cdn.sofifa.net/teams/1873/30.png,€425K,€2K,1848
5345,165233,ST,https://cdn.sofifa.net/players/165/233/13_60.png,,https://cdn.sofifa.net/flags/fr.png,58,58,AC Ajaccio,https://cdn.sofifa.net/teams/614/30.png,€110K,€2K,1538
5346,165239,CAM,https://cdn.sofifa.net/players/165/239/20_60.png,,https://cdn.sofifa.net/flags/fr.png,74,74,RSC Anderlecht,https://cdn.sofifa.net/teams/229/30.png,€4.4M,€18K,1787
5347,165536,CB,https://cdn.sofifa.net/players/165/536/22_60.png,,https://cdn.sofifa.net/flags/ar.png,73,73,Pachuca,https://cdn.sofifa.net/teams/110147/30.png,€800K,€10K,1559
5348,165769,GK,https://cdn.sofifa.net/players/165/769/21_60.png,,https://cdn.sofifa.net/flags/br.png,75,75,Al Taawoun,https://cdn.sofifa.net/teams/112393/30.png,€625K,€11K,1190
5349,165880,CB,https://cdn.sofifa.net/players/165/880/22_60.png,,https://cdn.sofifa.net/flags/kr.png,60,60,Suwon Samsung Bluewings,https://cdn.sofifa.net/teams/983/30.png,€45K,€750,1651
5350,165889,ST,https://cdn.sofifa.net/players/165/889/22_60.png,,https://cdn.sofifa.net/flags/kr.png,65,65,Ulsan Hyundai FC,https://cdn.sofifa.net/teams/1473/30.png,€300K,€3K,1750
5351,166072,CB,https://cdn.sofifa.net/players/166/072/22_60.png,,https://cdn.sofifa.net/flags/br.png,72,72,Parma,https://cdn.sofifa.net/teams/50/30.png,€425K,€2K,1548
5352,166114,ST,https://cdn.sofifa.net/players/166/114/22_60.png,,https://cdn.sofifa.net/flags/tr.png,68,68,Derby County,https://cdn.sofifa.net/teams/91/30.png,€575K,€7K,1778
5353,166664,CB,https://cdn.sofifa.net/players/166/664/21_60.png,,https://cdn.sofifa.net/flags/es.png,71,71,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,€600K,€7K,1906
5354,166710,CAM,https://cdn.sofifa.net/players/166/710/18_60.png,,https://cdn.sofifa.net/flags/ru.png,74,74,Arsenal Tula,https://cdn.sofifa.net/teams/110756/30.png,€5.5M,€30K,1824
5355,166841,RM,https://cdn.sofifa.net/players/166/841/22_60.png,,https://cdn.sofifa.net/flags/gb-wls.png,62,62,Oldham Athletic,https://cdn.sofifa.net/teams/1920/30.png,€190K,€3K,1695
5356,166853,CB,https://cdn.sofifa.net/players/166/853/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,59,59,AFC Wimbledon,https://cdn.sofifa.net/teams/112259/30.png,€110K,€1K,1425
5357,166974,RWB,https://cdn.sofifa.net/players/166/974/11_60.png,,https://cdn.sofifa.net/flags/tr.png,65,72,Demir Grup Sivasspor,https://cdn.sofifa.net/teams/101041/30.png,€0,€0,1600
5358,167362,CM,https://cdn.sofifa.net/players/167/362/13_60.png,,https://cdn.sofifa.net/flags/br.png,68,68,Atlético Clube Goianiense,https://cdn.sofifa.net/teams/112119/30.png,€350K,€500,1844
5359,167431,CAM,https://cdn.sofifa.net/players/167/431/22_60.png,,https://cdn.sofifa.net/flags/de.png,74,74,DSC Arminia Bielefeld,https://cdn.sofifa.net/teams/159/30.png,€2M,€22K,2011
5360,167516,CAM,https://cdn.sofifa.net/players/167/516/19_60.png,,https://cdn.sofifa.net/flags/rs.png,68,68,Legia Warszawa,https://cdn.sofifa.net/teams/1871/30.png,€450K,€5K,1673
5361,167663,CM,https://cdn.sofifa.net/players/167/663/22_60.png,,https://cdn.sofifa.net/flags/ar.png,68,68,C.D. Universidad Católica del Ecuador,https://cdn.sofifa.net/teams/114581/30.png,€375K,€500,1783
5362,167665,CDM,https://cdn.sofifa.net/players/167/665/22_60.png,,https://cdn.sofifa.net/flags/ar.png,73,73,Club Atlético Banfield,https://cdn.sofifa.net/teams/110404/30.png,€600K,€9K,1887
5363,167706,ST,https://cdn.sofifa.net/players/167/706/20_60.png,,https://cdn.sofifa.net/flags/dk.png,70,70,F.C. København,https://cdn.sofifa.net/teams/819/30.png,€1.6M,€13K,1768
5364,167926,CDM,https://cdn.sofifa.net/players/167/926/22_60.png,,https://cdn.sofifa.net/flags/jm.png,62,62,Scunthorpe United,https://cdn.sofifa.net/teams/1949/30.png,€140K,€3K,1584
5365,167963,CM,https://cdn.sofifa.net/players/167/963/16_60.png,,https://cdn.sofifa.net/flags/br.png,73,73,Internacional,https://cdn.sofifa.net/teams/1048/30.png,€2.9M,€60K,2004
5366,168379,RM,https://cdn.sofifa.net/players/168/379/21_60.png,,https://cdn.sofifa.net/flags/es.png,68,68,Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/30.png,€950K,€5K,1813
5367,168930,RM,https://cdn.sofifa.net/players/168/930/21_60.png,,https://cdn.sofifa.net/flags/es.png,69,69,SD Ponferradina,https://cdn.sofifa.net/teams/2023/30.png,€1.1M,€5K,1780
5368,168990,CDM,https://cdn.sofifa.net/players/168/990/22_60.png,,https://cdn.sofifa.net/flags/ro.png,63,63,CFR Cluj,https://cdn.sofifa.net/teams/110816/30.png,€90K,€2K,1678
5369,169078,CAM,https://cdn.sofifa.net/players/169/078/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,70,70,Millwall,https://cdn.sofifa.net/teams/97/30.png,€1.6M,€17K,1877
5370,169195,CM,https://cdn.sofifa.net/players/169/195/21_60.png,,https://cdn.sofifa.net/flags/br.png,83,83,Beijing Guoan FC,https://cdn.sofifa.net/teams/111768/30.png,€28.5M,€33K,2183
5371,169214,RM,https://cdn.sofifa.net/players/169/214/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,70,70,Preston North End,https://cdn.sofifa.net/teams/1801/30.png,€1.3M,€19K,1824
5372,169324,LB,https://cdn.sofifa.net/players/169/324/22_60.png,,https://cdn.sofifa.net/flags/at.png,74,74,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,€1.3M,€16K,1987
5373,169345,LB,https://cdn.sofifa.net/players/169/345/22_60.png,,https://cdn.sofifa.net/flags/at.png,71,71,FK Austria Wien,https://cdn.sofifa.net/teams/256/30.png,€700K,€12K,1951
5374,169366,CM,https://cdn.sofifa.net/players/169/366/18_60.png,,https://cdn.sofifa.net/flags/cf.png,65,65,Valenciennes FC,https://cdn.sofifa.net/teams/110456/30.png,€275K,€2K,1877
5375,169404,GK,https://cdn.sofifa.net/players/169/404/22_60.png,,https://cdn.sofifa.net/flags/ba.png,69,69,Eintracht Braunschweig,https://cdn.sofifa.net/teams/110500/30.png,€150K,€2K,981
5376,169426,RB,https://cdn.sofifa.net/players/169/426/22_60.png,,https://cdn.sofifa.net/flags/es.png,72,72,Elche CF,https://cdn.sofifa.net/teams/468/30.png,€850K,€13K,1870
5377,169432,CDM,https://cdn.sofifa.net/players/169/432/19_60.png,,https://cdn.sofifa.net/flags/dz.png,69,69,Málaga CF,https://cdn.sofifa.net/teams/573/30.png,€325K,€5K,1884
5378,169479,CB,https://cdn.sofifa.net/players/169/479/22_60.png,,https://cdn.sofifa.net/flags/au.png,64,64,Melbourne City FC,https://cdn.sofifa.net/teams/112224/30.png,€275K,€3K,1652
5379,169493,GK,https://cdn.sofifa.net/players/169/493/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,68,68,Stoke City,https://cdn.sofifa.net/teams/1806/30.png,€400K,€9K,1140
5380,169595,LB,https://cdn.sofifa.net/players/169/595/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,73,73,Watford,https://cdn.sofifa.net/teams/1795/30.png,€2.6M,€36K,1948
5381,169600,RB,https://cdn.sofifa.net/players/169/600/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,67,67,Bristol City,https://cdn.sofifa.net/teams/1919/30.png,€375K,€11K,1705
5382,169710,CDM,https://cdn.sofifa.net/players/169/710/22_60.png,,https://cdn.sofifa.net/flags/gb-sct.png,66,66,Lincoln City,https://cdn.sofifa.net/teams/149/30.png,€575K,€4K,1747
5383,169793,CM,https://cdn.sofifa.net/players/169/793/18_60.png,,https://cdn.sofifa.net/flags/ie.png,61,63,Yeovil Town,https://cdn.sofifa.net/teams/346/30.png,€300K,€2K,1661
